reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a675128b-0f63-455c-98f6-ea71b4528b6b,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,很好用,5,1,3.13.6862,2017-02-24 13:12:35,,,3.13.6862
dcd7e4d7-560a-4852-a24c-330dfa91e911,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,很好,5,1,3.13.5038,2017-02-24 11:56:49,,,3.13.5038
9716d3fc-2a76-4dbf-ac61-774b7a6aae5c,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,合庫信用卡點數哪裡可以換?,3,0,3.13.6862,2017-02-23 13:31:41,,,3.13.6862
9d9cf80d-d6ac-4322-b9e1-95802dd8e98d,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,只有剛辦的時候能登入，之後根本就爛掉,1,1,3.13.6862,2017-02-18 02:29:16,,,3.13.6862
cbaaa636-b0a7-49ca-9598-418ce2508219,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,更新 無法安裝,1,1,3.13.6862,2017-02-17 13:01:43,,,3.13.6862
1e4945ab-b643-449a-bda0-79142c9b5493,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,宴用,5,1,3.13.6862,2017-02-16 21:32:46,,,3.13.6862
6c57a26e-7255-4135-9031-683f44538f13,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,雖然沒有什麼大問題，但是功能陽春，也沒有網銀登入簡訊通知（其他銀行有，如台企銀），真的有很大的進步空間！！！,3,26,3.13.6862,2017-02-16 19:00:56,,,3.13.6862
02b9abf3-0a1a-46eb-9469-b2b97ff93af7,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sony XZ 無法順利更新...,2,0,3.13.5038,2017-02-16 10:24:54,,,3.13.5038
5e9588c1-5fb7-4d4c-9dc2-8c2b4655f3ed,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,很方便,4,0,3.13.5038,2017-02-15 14:43:56,,,3.13.5038
dac39225-944c-4133-a722-6e7f2eb70658,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,更新後不能轉帳,1,2,3.13.6862,2017-02-15 10:55:04,,,3.13.6862
7e7d9576-6070-40a7-99f8-9cd378840cf9,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,方便，即時，非常好用,5,1,3.13.6862,2017-02-15 01:09:15,,,3.13.6862
a52604a7-e3af-4c18-9266-2d8b2218c549,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,長期使用沒太大問題啊 一堆莫名其妙的負評也不檢討自己的手機,5,22,3.13.6862,2017-02-15 00:52:56,,,3.13.6862
0ad0f8a0-ba9c-47e1-b1a9-205ed58fedd3,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,還行,5,1,3.13.5038,2017-02-14 19:45:55,,,3.13.5038
f38b8f99-7f85-4e64-82ec-274ed2098c77,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,不能轉帳，還要去銀行辦理資料。藍瘦香菇,1,2,3.13.6862,2017-02-14 18:51:27,您好，行動網銀之轉帳功能須洽營業單位辦理，並設定可約定轉出之帳號。,2017-12-28 16:51:06,3.13.6862
6b6f2754-9494-4c45-910f-bb726853c91e,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,去銀行看她們不耐煩的臉不如用無人銀行,1,8,3.13.6862,2017-02-14 15:46:47,,,3.13.6862
9b88dda3-3862-4f8d-9a34-0564493e1810,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,符合我的需求，好用!,5,0,3.13.6862,2017-02-14 12:30:46,,,3.13.6862
9b59e62e-6030-432c-b738-374d9f0cb5f3,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,爛透了，負五顆星。穩定好用就好，不要常常搞創意，耍寶。,1,2,3.13.6862,2017-02-14 12:09:02,,,3.13.6862
4f6ca89a-930b-4e5e-bec7-e5a0fc6243df,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,網銀內容的服務選擇不是很齊全,3,9,3.13.6862,2017-02-14 11:05:43,,,3.13.6862
07980a78-503a-4474-b85e-752185a94b5e,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,更新後無法登入查詢,1,2,3.13.6862,2017-02-14 09:52:15,,,3.13.6862
13b779af-0be0-4d03-8645-c619e0d5455a,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,更新後進不去,1,1,3.13.6862,2017-02-14 07:42:59,,,3.13.6862
25e4e821-c363-4ab4-8e80-26b2cf962e34,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,忙線中,3,0,3.13.5038,2017-02-08 18:17:10,,,3.13.5038
00a561e5-a8b7-4ee4-b000-1ab4afe02659,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,轉帳到他行功能始終無法使用 常用帳號都設定好了 要轉卻沒有這個選項能選 太扯了吧,1,0,3.13.5038,2017-02-07 11:32:11,,,3.13.5038
a21184aa-4bc5-415c-828b-04363673d127,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,又當機...呼呼 當機好不容易好了 現在又說版本不支援… 用的好累,1,0,3.13.5038,2017-02-02 10:23:53,,,3.13.5038
6c859a77-d3ab-4997-816b-50b4558c4526,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,無法登入或耗時很久，當我登入後確說已超時無法執行，系統已自動登出 爛爛爛,1,0,3.13.5038,2017-01-30 04:16:27,,,3.13.5038
308fdb94-abde-4b3c-8509-1e0f36a1f8fb,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,便民與服務，是我在合庫遇見最後的榜樣，請以此忠指繼續努力，造福社會，加油,5,1,3.13.5038,2017-01-29 09:11:31,,,3.13.5038
a27d0e61-281c-41d2-b741-a3ab17d6ae0b,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,外幣轉台幣功能完全無法使用,1,0,3.13.5038,2017-01-25 11:35:56,,,3.13.5038
6817bd80-fe95-48ed-92cc-360006e0c167,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,爛，無法登入還敢留在這幹嘛,1,0,3.13.5038,2017-01-25 10:43:54,,,3.13.5038
bbbe011b-46b1-4b56-b00b-f7922272bdb2,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,更新後無法登入,1,0,3.13.5038,2017-01-20 20:38:39,,,3.13.5038
88f5eb4e-d1b6-4694-9faa-631b88e349e3,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,根本登入不進去，開戶的時候說可以使用網銀查詢……結果根本登不進去，傻眼…,1,0,,2017-01-10 11:13:47,,,
848b88b0-0557-4a3d-ac8c-940eaebcce14,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,整個就是無法進入。,1,0,3.13.5038,2017-01-10 11:06:48,,,3.13.5038
2c5f26a9-49a8-4fe8-a665-d5a9d37f0196,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,三天兩頭就無法登入，不能用心一點嗎？,1,0,3.13.5038,2017-01-10 11:02:27,,,3.13.5038
d6e16dd1-b7ed-4628-889e-26e5c8b4c23c,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,爛……：爛＆爛到連渣不如,1,0,3.13.5038,2017-01-09 18:31:07,,,3.13.5038
223e3abc-97bb-4196-966f-b74f3fdba27e,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,網頁跑得超慢，櫃員還質疑我的手機有問題，明明就是後臺太爛，改個密碼還一直當掉，超後悔用這個爛APP👎,1,0,3.13.5038,2017-01-05 15:40:27,,,3.13.5038
3fe5ec37-4fb2-4a21-9925-885f17972024,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,不能學學玉山銀行嗎? 他們是我使用過最好用的app 共勉之 順暢不卡到價通知也很順 讓使用者登入率也高 你們我久久進去一次就卡還進不去 一直server回覆電文無法解析就飽了r 1小時了耶............救郎喔,1,0,3.13.5038,2017-01-05 13:35:34,,,3.13.5038
f9e630e4-78ca-4473-829a-f08847ea8862,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,根本吐血，要不是公司的薪資規定存在這，我才不會用,1,0,3.13.5038,2017-01-05 13:21:25,,,3.13.5038
7ac9784c-40cf-4238-bcce-1cb43db588ed,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,怎麼都打不開無法登錄  換手機也是一樣,2,0,3.13.5038,2017-01-05 13:17:54,,,3.13.5038
3f0eba57-9ede-47cb-bc55-e06bc2a76696,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,常出問題，決定退出這家合庫，把錢轉去寄別家銀行了~爛，一顆星都不想給，真的,1,0,3.13.5038,2017-01-05 13:17:33,,,3.13.5038
0b2d6f20-229e-4bf4-acce-93b491d92eea,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,怎麼那麼常出問題，一直登不進去，請盡快改善，這狀況也太常了~造成很多不便,1,4,3.13.5038,2017-01-05 13:09:49,,,3.13.5038
27798381-ce09-4bc3-a983-3b80030c1469,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,一家那麼大的銀行，結果網銀怎可以爛成這樣，卡畫面，無法登入,1,1,3.13.5038,2017-01-05 13:06:58,,,3.13.5038
259329b8-c9a1-495e-bd66-3abc6f8b11d5,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,希望能修復！,1,0,3.13.5038,2017-01-05 12:26:59,,,3.13.5038
4c87a6ac-0b03-46ce-a130-d76091daa4ae,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,光登陸就佔10幾分了！好不容易登進去，卻顯示逾時登陸,1,0,3.13.5038,2017-01-05 12:25:24,,,3.13.5038
78fffe15-d710-4cb2-9d50-f7d4951b9a5b,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,爛欸,1,0,3.13.5038,2017-01-03 14:09:39,,,3.13.5038
94cba215-1a63-424d-9963-c9a10f910a4e,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,一直讀取中不能登入><~~~~,1,0,3.13.5038,2017-01-03 14:04:46,,,3.13.5038
dcb7280e-b279-43b3-8a5e-63a0ee7f80e3,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,唉 爛到不能再爛,1,1,3.13.5038,2017-01-03 13:27:11,,,3.13.5038
79127c5e-9c73-4f53-9895-82185745bf50,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,卡在登入畫面,1,0,3.13.5038,2017-01-03 11:52:48,,,3.13.5038
f22808cd-1f44-4ee4-a313-47fed78d7204,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,常常卡在登入畫面,1,0,3.13.5038,2017-01-03 10:27:23,,,3.13.5038
e7cc539b-1d99-48c6-b0ac-99c83a241d5c,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,爛透了，一直無法登入，打客服還反問我為什麼會無法登入，傻眼……,1,0,3.16.1120,2018-12-29 12:48:04,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2019-01-24 15:52:08,3.16.1120
cb86d769-b26f-42d2-81d5-038f522a0457,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,在國外為什麼每次開APP都讀取資料中好久，要不就當機了要手機從新開機……能否改善,1,0,3.16.1120,2018-12-29 01:57:01,您好，請於網路連線良好之環境中連線使用，造成您的不便，敬請見諒。,2019-01-24 15:52:02,3.16.1120
e4e09d79-cebe-422b-b88d-e1d106d192d7,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,上網頁才能登入，用app卻無法登入~~,1,0,,2018-12-28 14:19:33,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2019-01-24 15:51:56,
d57023ff-074b-4ccd-8f86-6f05790d2499,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,無法連接上,1,0,3.16.1120,2018-12-26 18:32:14,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2019-01-24 15:51:13,3.16.1120
b4a2f120-d1c9-4c15-b50d-0344d975b222,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,問題多到罄竹難書,1,0,3.16.1120,2018-12-26 16:39:26,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2019-01-24 15:51:06,3.16.1120
68568551-c925-4df8-a26e-5642e30169c1,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,誇張，用這個APP設定分期付款功能卻沒有成功，明明顯示已經設定成功，要不是一通電話才發現根本沒有申請成功，不知道信用瑕疵誰來賠？,1,0,3.16.1120,2018-12-21 05:10:59,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2019-01-24 15:50:22,3.16.1120
e7389598-3b67-4099-bc1d-ce49c0eede6a,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,很爛的App，在國外根本登不上，一直顯示伺服器驗證失敗，別家銀行app都上的去，就合庫不能，趕快改善吧！,1,0,3.16.1120,2018-12-20 22:21:55,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:56:03,3.16.1120
ae754b01-7f87-4a68-9348-eb859c73718b,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"一般轉轉帳，查餘額還算方便。之前在轉帳失敗後""存款總覽""與""交易明細""兩個畫面的餘額不同，打電話反應後隔天一早銀行人員回電就更正了。",3,0,3.16.1120,2018-12-20 18:04:44,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2018-12-20 15:55:42,3.16.1120
bdd33508-bb62-4509-a8fb-b9ae6c8e2e01,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,華為mate20無法使用，顯示不支援......你說的情況都沒有，權限也開啟....,1,0,3.16.1120,2018-12-20 16:05:56,您好，請協助確認您的手機是否有刷機、root(開啟作業系統的超級使用者權限)或手機購買來源為中國大陸購買，如有上述情形，本行行動網銀有可能無法支援。若無上述情形，請將本行行動網銀所需之權限開啟。,2018-12-20 15:56:25,3.16.1120
202af7a7-5ede-402e-9c9b-6cceb6fdeb82,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,斷線Lag修不好，要這個APP幹嘛？ 回覆評論：重點當下我連官網也上不去，我要怎麼知道系統維護？,1,0,3.16.0412,2018-12-20 15:58:43,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:54:40,3.16.0412
d37fbfb4-93de-4b0d-945f-3912109b6296,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,前幾天使用還正常，今天突然無法登入，試了多次仍一樣，希望能解決困擾,3,0,3.16.1120,2018-12-19 18:31:38,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:56:19,3.16.1120
1cd57b85-b3ad-4875-822b-a63aef99cf50,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,無法登入好幾天了,5,1,3.16.1120,2018-12-14 09:47:30,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2018-12-20 15:56:14,3.16.1120
868e3e51-1af8-455e-b90a-ee1fc230b67a,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,黃金和外幣等希望增加到價通知，黃金價格無法查詢歷史,3,0,3.16.1120,2018-12-14 02:35:28,您好，感謝您對本行行動網銀提供的寶貴意見，因本行正在進行行動網銀的功能提升及優化等建置事宜，造成您的不便，敬請見諒。,2018-12-20 15:56:07,3.16.1120
84fb2473-83d4-42f9-b755-c0f8b517a43b,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,不能登入,1,0,3.16.1120,2018-12-11 11:27:09,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2018-12-20 15:55:57,3.16.1120
28d82568-4975-428a-ad28-028e8a13cc87,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,服務器掛了！,5,1,3.16.1120,2018-12-10 19:07:47,您好，請於本行服務信箱(https://www.tcb-bank.com.tw/quickarea/Pages/sevmail.aspx)提供更詳細的資料，以便了解您的狀況並提供更妥適的處理方法，或請洽客服中心或臨近營業單位臨櫃辦理。,2018-12-20 15:55:53,3.16.1120
bd5222cd-1752-40a9-b590-b7d20b53d9ce,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,已解除無法登入的問題，很有效率。感謝~,4,0,3.16.1120,2018-12-09 16:15:59,您好，謝謝您的肯定，我們會繼續努力！,2018-12-20 15:55:36,3.16.1120
a2117c4f-582b-4103-b373-f53673dd9ea9,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,不能連線啊 又一直閃退,1,0,3.16.1120,2018-12-09 09:46:53,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:55:14,3.16.1120
87906bce-1a98-4aa2-a238-a7be6be7a963,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,不能打開😡😡😡,5,0,3.16.1120,2018-12-09 09:39:19,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:55:07,3.16.1120
281484cf-28fd-4463-96ce-263bae2d0111,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"今天伺服器一直進不去,前兩天再用都正常",1,1,3.16.1120,2018-12-09 08:55:26,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:55:04,3.16.1120
627beb17-ec37-4592-8fea-feb063c62091,Google 使用者,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,今天一直不能登入,1,0,3.16.1120,2018-12-09 08:43:27,您好，因本行當時正在進行行動網銀系統維護，已於本行官網公告，造成您的不便，敬請見諒。,2018-12-20 15:55:01,3.16.1120
